title,prompt_type,prompt,version,output,output_text,cum_logprob,Yes_prob,No_prob,A_prob,B_prob
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how the word ""heating installation "" would be understood by ordinary speakers of English, Is Mariam covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

Problem: A music producer, a singer, and a musician are signing a contract for a new album. The music producer will get 20% of the profits, the singer will get 30%, and the musician will get 50%. If the album generates $1,000,000 in profit, how much will the musician get?
Step-by-step reasoning process: The music producer will get $1,000,000 * 20% = $200,000. The singer will get $1,000,000 * 30% = $300,000. The musician will get $1,000,000 - $200,000 - $300,000 = $500,000",-73.95759573469695,0.0,0.0,0.0,0.0
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how the word ""heating installation "" would be understood by ordinary speakers of English, Is Mariam covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

Problem: A music producer, who specializes in producing trance music, has two soundproof rooms in his home: room A and room B. He notices that, although both rooms are soundproof, sounds from room A reverberate differently in room B than they do in room A itself.  Room B has a very bright, sterile, and reverberant feel to it, which makes the music producer think that room B probably has more echo than room A.  Does room B probably have more or less soft surfaces than room A??
Solution: more",-122.0688877823195,0.0,0.0,0.0,0.0
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how the word ""sudden/unforseen "" would be understood by ordinary speakers of English, Is Carol covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

SOLUTION: Yes

PROBLEM: The National Highway Traffic Safety Administration (NHTSA) is the government agency responsible for regulating motor vehicles sold in the United States.
A car manufacturer uses a chemical known as TDCPP in the plastic casing of the car's dashboard. The manufacturer is aware that TDCPP is a potential carcinogen, but believes that the amount of TDCPP that would leach from the dashboard would be a very small amount that would not pose much risk to the health of the average driver.
The manufacturer does not change its manufacturing process for several years.
Marie Jones buys a car with",-169.69279906990414,0.0,-6.03734016418457,0.0,0.0
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how the word ""sudden/unforseen "" would be understood by ordinary speakers of English, Is Carol covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

SOLUTION: Yes

PROBLEM: The National Highway Traffic Safety Administration (NHTSA) is the government agency responsible for regulating motor vehicles sold in the United States.
A car manufacturer uses a chemical known as TDCPP in the plastic casing of the car's dashboard. The manufacturer is aware that TDCPP is a carcinogen, but decides not to disclose this information to the public or to government regulators. A consumer purchases the car and begins to experience adverse health effects due to the TDCPP. The consumer files a claim with the NHTSA for the health effects.
Considering just how the word ""disclose"" would be understood by ordinary speakers of English, Did the manufacturer act in",-144.73009499441832,0.0,0.0,0.0,0.0
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how the word ""sudden/unforseen "" would be understood by ordinary speakers of English, Is Carol covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

SOLUTION: Yes

PROBLEM: The National Securities Clearing Corporation (NSCC) is a subsidiary of the Depository Trust &amp; Clearing Corporation (DTCC), a United States clearing and settlement company. NSCC was created to act as a central counterparty to facilitate the settlement of trades in the United States capital markets, and to reduce settlement risk.
The NSCC settles trades for all U.S. equity markets (NYSE, Nasdaq, etc.), as well as marketable debt obligations, municipal securities and money market instruments. In doing so, it acts as the agent for its participants, and it processes more",-164.03102071479952,0.0,0.0,0.0,0.0
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how the word ""flow of water "" would be understood by ordinary speakers of English, Is Miranda covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

Problem: Context: In 1957, the Soviets launched Sputnik 1, the first artificial satellite to orbit the Earth. The launch ushered in new political, military, technological, and scientific developments. The unpracticed American Cape Canaveral was chosen to launch a satellite. On the 8th attempt, the United States launched its first satellite, Explorer 1, on January 31, 1958. It was the first of a series of NASA and U.S. Air Force satellites that led to the Integrated Global Position",-98.6687140029585,-7.870480537414551,-7.526730537414551,0.0,0.0
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how the word ""flow of water "" would be understood by ordinary speakers of English, Is Miranda covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

Problem: Context: In 1957, the Soviets launched Sputnik 1, the first artificial satellite to orbit the Earth. The launch ushered in new political, military, technological, and scientific developments. The undefended launch of the satellite signaled that the Soviets had left the race for nuclear arms. Fearing the Soviet threat, Eisenhower authorized the establishment of NASA, an agency tasked with advancing space exploration. The 1958 launch of Explorer 1, the first successful U.S. satellite, inaugurated the space age and began the Space Race. Eisenhower also signed the",-98.59721856813985,0.0,-7.70358943939209,0.0,0.0
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how the word ""flow of water "" would be understood by ordinary speakers of English, Is Miranda covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

Problem: Context: In 1957, the Soviets launched Sputnik 1, the first artificial satellite to orbit the Earth. The launch ushered in new political, military, technological, and scientific developments. The undefended launch of the satellite signaled that the Soviets had left the race for nuclear arms. Fearing the Soviet threat, Eisenhower authorized the establishment of NASA, an agency tasked with advancing space exploration. The 1958 launch of Explorer 1, the first successful U.S. satellite, inaugurated the space age and began the Space Race. Eisenhower also signed",-98.45245661908984,-7.990026473999023,-7.716588973999023,0.0,0.0
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how the word ""internal source "" would be understood by ordinary speakers of English, Is Belinda covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

Problem: Context: In 1957, the Soviets launched Sputnik 1 into orbit. This was the first man made object to be put into orbit and this was the beginning of the Space Age. The Space Age was when humans started to explore outer space. In 1961, President Kennedy was inspired by the Soviet accomplishment and made a bold declaration, “that this nation should commit itself to achieving the goal, before this decade is out, of landing a man",-104.68535161880573,0.0,-7.2374444007873535,0.0,0.0
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how the word ""internal source "" would be understood by ordinary speakers of English, Is Belinda covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

Problem: Context: In 2017, National Public Radio in the U.S. noted that the city had been used as a film location for ""In the Heat of the Night"", ""Jerry Maguire"", ""Transformers"", ""Four Brothers"", ""The Firm"", ""Eight Men Out"", ""Wag the Dog"", ""Wrestling Ernest Hemingway"", ""The Launch of the Neptune Fast"", ""The Devil's Advocate"", ""The Young Lions"", and ""Mad City"". They also reported that",-138.0489103714907,-7.364719867706299,-7.122532367706299,0.0,0.0
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how the word ""internal source "" would be understood by ordinary speakers of English, Is Belinda covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

Problem: Context: In 1957, the Soviets launched Sputnik 1, the first artificial satellite to orbit the Earth. The launch ushered in new political, military, technological, and scientific developments. The undefended launch of the satellite signaled that the Soviets had left the race of building nuclear weapons, and now were entering the race of building space vehicles. The Soviets were able to calculate the trajectory of the satellite, and sent up Sputnik ",-77.22727222167032,0.0,-7.159959316253662,0.0,0.0
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

Problem: Context: In 1957, the Soviets launched Sputnik 1 into orbit. This was the first man made object to be launched into space and orbit the Earth. The launch of this satellite surprised many Americans, who thought that their country was the most technologically advanced. They were also surprised that the Soviets had been able to develop and test their own nuclear weapon just 4 years earlier. For the first time since the end of World War II, the American public and government began to feel concern for national security. This fear led to an increased budget for scientific",-112.09781152839423,0.0,0.0,0.0,0.0
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes, Yes,-1.9190464615821838,0.0,0.0,0.0,0.0
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? Yes or No? Final answer is:",controversial,Yes, Yes,-1.9515681862831116,0.0,0.0,0.0,0.0
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes


Problem: Given the Question: John was studying about Earth's atmosphere. He found that increased depletion of Earth's ozone layer is a relatively new phenomenon. Most scientists would blame the CFC gases for the depletion of ozone layer. In the early twentieth century ozone layer was relatively stable. John labeled that time as time A. But in the late twentieth century situation changed with seasonal depletion of ozone layer. He labeled that time as time B.  Given the paragraph above, please answer correctly the following question:   Which time would see more phytoplankton, time A or time B?
++++++++++++++++++++++++++++++++
The answer is:
time",-23.251733127682257,0.0,-6.948319435119629,0.0,0.0
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes


Problem: Given the Question: John was studying about Earth's atmosphere. He found that increased depletion of Earth's ozone layer is a relatively new phenomenon. Most scientists would blame the CFC gases for the depletion of ozone layer. In the early twentieth century ozone layer was relatively stable. John labeled that time as time A. But in the late twentieth century situation changed with seasonal depletion of ozone layer. He labeled that time as time B.  Given the paragraph above, please answer correctly the following question:   Which time would see more phytoplankton, time A or time B?
++++++++++++++++++++++++++++++++
The answer is:
",-23.509208877107596,0.0,0.0,0.0,0.0
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes


Problem: Given the Question: John was studying about Earth's atmosphere. He found that increased depletion of Earth's ozone layer is a relatively new phenomenon. Most scientists would blame the CFC gases for the depletion of ozone layer. In the early twentieth century ozone layer was relatively stable. John labeled that time as time A. But in the late twentieth century situation changed with seasonal depletion of ozone layer. He labeled that time as time B.  Given the paragraph above, please answer correctly the following question:   Which time would see more phytoplankton, time A or time B?
++++++++++++++++++++++++++++++++",-23.424606003946963,0.0,0.0,0.0,0.0
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

Here is another example, have a look:

Raina owns a car and has a comprehensive insurance that covers damage from ""Vandalism"" to her car, defined as ""the willful and malicious destruction of or damage to public or private property.""
Raina goes on a long road trip, and while the car is parked in an empty lot, a nearby graffiti artist tags the car with spray paint.
Considering just how the word ""willful"" would be understood by ordinary speakers of English, Is Raina covered by the insurance?? Yes or No? Final answer is: Yes

",-103.11081699068018,0.0,-6.702597141265869,0.0,0.0
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

Here is another example, have a look:

Raina owns a car and has a comprehensive insurance that covers damage from ""Vandalism"" to her car, defined as ""the willful and malicious destruction of or damage to public or private property.""
Raina goes on a walk with her dog. While on the walk, the dog escapes from Raina's leash and defecates on the side of a local business. Raina notices that the business owner has come out of the store and seen her dog, and that the business owner looks upset.
The business owner gives",-144.284792281338,0.0,0.0,0.0,0.0
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

Here is another example, have a look:

Rainstorm
Peter has insurance that covers damage from ""floods"" to his home, defined as ""an invasion of the property by a large volume of water from any source caused by an overflow of a river or other body of water.""

Peter's home is located on a hill near a river. One day, heavy rain falls for a period of many hours, and as a result a large amount of water flows over the top of the riverbank and into Peter's basement, causing damage. Peter files a claim with his insurance",-111.72568183869589,0.0,-6.694158554077148,0.0,0.0
